[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:43:10] - INFO: ############载入数据集############
[2024-12-19 18:43:16] - INFO: ############划分数据集############
[2024-12-19 18:43:16] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/train.de', '/mnt/workspace/translate/data/train.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/val.de', '/mnt/workspace/translate/data/val.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ############初始化模型############
[2024-12-19 18:49:02] - INFO: Epoch: 0, Batch[151/227], Train loss :7.269, Train acc: 0.07528156490812092
[2024-12-19 18:49:05] - INFO: Epoch: 0, Batch[152/227], Train loss :7.313, Train acc: 0.07003891050583658
[2024-12-19 18:49:07] - INFO: Epoch: 0, Batch[153/227], Train loss :7.226, Train acc: 0.08282036933407946
[2024-12-19 18:49:09] - INFO: Epoch: 0, Batch[154/227], Train loss :7.260, Train acc: 0.07431693989071038
[2024-12-19 18:49:11] - INFO: Epoch: 0, Batch[155/227], Train loss :7.216, Train acc: 0.0849780701754386
[2024-12-19 18:49:13] - INFO: Epoch: 0, Batch[156/227], Train loss :7.147, Train acc: 0.09596819988642817
[2024-12-19 18:49:15] - INFO: Epoch: 0, Batch[157/227], Train loss :7.184, Train acc: 0.09792122538293217
[2024-12-19 18:49:17] - INFO: Epoch: 0, Batch[158/227], Train loss :7.191, Train acc: 0.09572072072072071
[2024-12-19 18:49:19] - INFO: Epoch: 0, Batch[159/227], Train loss :7.185, Train acc: 0.08413719185423366
[2024-12-19 18:49:22] - INFO: Epoch: 0, Batch[160/227], Train loss :7.160, Train acc: 0.08424068767908309
[2024-12-19 18:49:24] - INFO: Epoch: 0, Batch[161/227], Train loss :7.055, Train acc: 0.10838227442605446
[2024-12-19 18:49:26] - INFO: Epoch: 0, Batch[162/227], Train loss :7.114, Train acc: 0.09006550218340612
[2024-12-19 18:49:29] - INFO: Epoch: 0, Batch[163/227], Train loss :7.099, Train acc: 0.08976464148877943
[2024-12-19 18:49:31] - INFO: Epoch: 0, Batch[164/227], Train loss :7.088, Train acc: 0.09219858156028368
[2024-12-19 18:49:33] - INFO: Epoch: 0, Batch[165/227], Train loss :7.073, Train acc: 0.09737417943107221
[2024-12-19 18:49:35] - INFO: Epoch: 0, Batch[166/227], Train loss :7.002, Train acc: 0.10734787600459242
